"dates","title"
2009-05-01," Droht Koblenz die Aberkennung des Sieges?"
2009-05-01," Herthas Meistertraum endet torlos"
2009-05-01," Gladbach muss weiter zittern"
2009-05-01," So sind die Niedersachsen"
2009-05-01," Bochum bleibt der Bundesliga erhalten"
2009-05-01," Neue Hoffnung für Karlsruhe"
2009-05-01," HSV vor dem Nichts"
2009-05-01," Stuttgart wahrt seine Chancen"
2009-05-01," Wolfsburg wie ein Meister"
2009-05-01," Was wäre, wenn?"
2009-05-01," Stuttgart siegt bei Schalke - Dramatik im Kellerduell"
2009-05-01," Mainz und Nürnberg siegen - Fürth patzt im Aufstiegsrennen"
2009-05-01," Auch Stuttgart lässt im Titelrennen nicht locker"
2009-05-01," Frankfurt geht in der zweiten Halbzeit komplett unter"
2009-05-01," Wolfsburg in der Gunst abgestürzt"
2009-05-01," Hertha BSC und die Jackpot-Jagd mit Silberblick"
2009-05-01," Karlsruhe verspielt zwei Tore und den Klassenverbleib"
2009-05-01," Wenn Profis Abbitte leisten"
2009-05-01," HSV patzt in Bremen - Hochspannung an der Spitze"
2009-05-01," Der SC Freiburg steht als erster Aufsteiger fest"
2009-05-01," Das Restprogramm, dein Freund und Helfer"
2009-05-01," Unentschiedene Verfolger - Gerüchte um van Gaal"
2009-05-01," Mit aller Vorsicht zum Rekord"
2009-05-01," Siege für Freiburg, Mainz und Nürnberg - Aachen stolpert"
2009-05-01," Trainer!"
2009-05-01," Bayern-Sieg beim Heynckes-Comeback - Van Gaal neuer Trainer?"
2009-05-01," Hannover feiert rechtzeitig den ersten Auswärtssieg"
2009-04-01," Wolfsburg kann sich nicht absetzen"
2009-04-01," Wolfsburg kann sich nicht absetzen"
2009-04-01," Die Wege des Balles"
2009-04-01," Späte Siege für Mainz und Lautern"
2009-04-01," Gewinnwarnung in Stuttgart"
2009-04-01," Hamburg und Hertha dürfen weiter träumen"
2009-04-01," Nürnberg springt auf Platz zwei"
2009-04-01," HSV und Hertha dürfen weiter träumen"
2009-04-01," Ist der FSV Frankfurt schon gerettet?"
2009-04-01," Dortmund siegt im kleinen Ruhrderby"
2009-04-01," Dortmund siegt im kleinen Ruhrderby"
2009-04-01," Frankfurt verabschiedet das Abstiegsgespenst"
2009-04-01," Gomez macht Stuttgart zum Titelkandidaten"
2009-04-01," Salz in der Suppe"
2009-04-01," Bayern siegt - Meister spielen anders"
2009-04-01," Der zehnte Streich auf dem Weg zur Meisterschaft"
2009-04-01," Mainz torlos - Thurk treffsicher"
2009-04-01," Hamburg patzt im Titelrennen - Wolfsburg Erster"
2009-04-01," Hamburg patzt im Titelrennen - Wolfsburg Erster"
2009-04-01," Kampfstarke und eiskalte Cottbuser siegen"
2009-04-01," Die Karlsruher Zeit wird knapper und knapper"
2009-04-01," Frankfurt spielt bei den Bayern ""Angsthasenfußball"""
2009-04-01," Riether stochert Wolfsburg spät zum Sieg"
2009-04-01," KSC gewinnt nicht mal im Kellerduell"
2009-04-01," Rostock und Wehen hoffen - Fürth und Kaiserslautern patzen"
2009-04-01," Wolfsburger Gipfelstürmer demütigen Bayern"
2009-04-01," Bremen und Leverkusen Sieger des Sonntags"
2009-04-01," Schalke erfolgreich aus Mission ""Rettet die Saison"""
2009-03-01," ""Ballack war gut"""
2009-03-01," Hertha patzt, die Verfolger kommen heran"
2009-03-01," Hertha patzt - und die Verfolger kommen heran"
2009-03-01," Trendsetter Wolfsburg"
2009-03-01," Hertha patzt - Bayern, Wolfsburg und HSV kommen heran"
2009-03-01," Der HSV hält den Anschluss"
2009-03-01," Lautern und Fürth siegen - Mainzer Heimdebakel"
2009-03-01," Strafstoß außerhalb des Spielfelds - wie geht das denn?"
2009-03-01," Dortmunds erster Sieg im Jahr 2009"
2009-03-01," Wolfsburg hat alles im Griff"
2009-03-01," Köln ist aller Abstiegssorgen ledig"
2009-03-01," Leverkusen weiter ohne Sieg in Düsseldorf"
2009-03-01," Hamburg folgt Hertha - Bremen blamiert Stuttgart"
2009-03-01," Hamburg folgt Hertha - Bremen blamiert Stuttgart"
2009-03-01," Fürther Fiasko - Rostocker Ratlosigkeit - Freiburger Fehler"
2009-03-01," Hamburg folgt Hertha - Bremen blamiert Stuttgart"
2009-03-01," Die Reiseempfehlung wurde zurückgezogen"
2009-03-01," Der Stoiker im Tor wird belohnt"
2009-03-01," Warum darf nicht nur der FC Bayern Zweiter sein?"
2009-03-01," Hertha baut Vorsprung aus - Sieg für Klinsmann"
2009-03-01," Zachhuber soll Rostock retten"
2009-03-01," Freiburg zieht davon - Mainz lässt Federn"
2009-03-01," Gomez rettet Stuttgarter Heimsieg"
2009-03-01," HSV verpasst Platz eins - Bremen und Bayern torlos"
2009-03-01," HSV verpasst Platz eins - Bremen und Bayern torlos"
2009-03-01," HSV verpasst Platz eins - Bremen und Bayern torlos"
2009-03-01," Fürth stürmt den Betzenberg - 1860 feiert Kantersieg"
2009-03-01," Grafite verhindert den Hamburger Gipfelsturm"
2009-02-01," Die drei großen Ligen der Langeweile"
2009-02-01," Nürnberg und Duisburg rutschen hoch - Fürth rutscht aus"
2009-02-01," Kölner Karnevalscoup - Hamburg spitze"
2009-02-01," Kölner Karnevalscoup in München - Hamburg neuer Spitzenreiter"
2009-02-01," Kein Bielefelder Fortkommen im Abstiegskampf"
2009-02-01," Hamburg zieht an Bayern vorbei - Dortmund remis"
2009-02-01," Hamburg zieht an Bayern vorbei - Dortmund remis"
2009-02-01," Hamburg zieht an Bayern vorbei - Dortmund remis"
2009-02-01," Die Spieltagsfindungskommission tagt"
2009-02-01," Wolfsburg feiert ersten Auswärtssieg der Saison"
2009-02-01," Der FC Bayern scheitert an der Berliner Mauer"
2009-02-01," Alle spielen für Bayern - auch der Rekordmeister"
2009-02-01," Alle spielen für die Bayern - auch der Rekordmeister selbst"
2009-02-01," Rummenigges Freude über das ewig gleiche Trauerspiel"
2009-02-01," Cottbus verlässt die Abstiegsränge"
2009-02-01," Fürth bleibt Freiburg auf den Fersen - Mainz schwächelt"
2009-02-01," Bayern nutzt die Steilvorlage"
2009-02-01," Bayer verliert Anschluss an die Spitzengruppe"
2009-02-01," Sterbenslangweilig: Death-Rekord geknackt"
2009-02-01," Bremen rutscht ab - Bochum befreit sich"
2009-02-01," Hoffenheim ist wieder spitze - Hertha nun Zweiter"
2009-01-01," Der Handball rockt"
2009-01-01," Frankreich und Kroatien im Halbfinale"
2009-01-01," Frankreich und Kroatien im Halbfinale"
2009-01-01," Frankreich fast im Halbfinale - Norwegen wahrt Mini-Chance"
2009-01-01," Frankreich fast im Halbfinale - Norwegen wahrt Mini-Chance"
2009-01-01," Russland verhindert Blamage nur knapp"
2008-12-01," Kiel mit Startrekord - Katerstimmung bei den Verfolgern"
2008-12-01," Flensburg verliert, Kiel siegt"
2008-12-01," Keine Zeit fürs Fest der Liebe"
2008-12-01," Aus dem Duell könnte ein Fünfkampf werden"
2008-12-01," Skyliners Frankfurt gegen Tallinn"
2008-12-01," Dreimal Unentschieden: Schneckenrennen um die Herbstmeisterschaft"
2008-12-01," Mainz 05 verschenkt Punkte zum Jahresabschluss"
2008-12-01," Bayern erstmals Tabellenführer und dennoch traurig"
2008-12-01," Bremen dank Pizarro und Rosenberg im Uefa-Cup"
2008-12-01," Bloß nicht mit Real-Verteidiger vor Gericht!"
2008-12-01," Hamburg und Wolfsburg sind die Sonntagssieger"
2008-12-01," Freiburg nun Zweiter - Duisburg und Lautern torlos"
2008-12-01," Aachen stürmt, Mainz stolpert"
2008-12-01," Schalke droht nach 1:2 in Enschede das Aus"
2008-12-01," Die Statistik beweist: Hoffenheim ist besser als Bayern"
2008-11-01," Aufsteiger vor Altmeister - Babbel-Debüt erfolgreich"
2008-11-01," Quoten-König Hoffenheim"
2008-11-01," Stillstand in Dortmund"
2008-11-01," Wehen holt 0:3 in München auf"
2008-11-01," Bayern München ist nun der erste Verfolger"
2008-11-01," Rettung in der Nachspielzeit"
2008-11-01," Teurer Fehlpass für den HSV"
2008-11-01," Das Problem mit dem Gewinn(en)"
2008-11-01," HSV gewinnt Nordderby, VfB feuert Veh"
2008-11-01," Hoffenheim holt sich Platz eins zurück"
2008-11-01," Trainer an die Pfeife, Schiedsrichter auf die Bank"
2008-11-01," Trainer an die Pfeife, Schiedsrichter auf die Bank"
2008-11-01," Bremer Befreiung - Münchner Missgeschick"
2008-11-01," Hertha bleibt an der Spitze dran"
2008-11-01," Unglaublich, einfach schlecht, es muss Bessere geben"
2008-11-01," Bayern München verschenkt den Sieg"
2008-11-01," Freiburg meldet sich im Spitzenkampf zurück"
2008-11-01," ""Die Herbstmeisterschaft ist mir ziemlich egal"""
2008-11-01," Federer verliert zum Auftakt"
2008-11-01," Hoffenheim verliert - Bayern ringt Schalke nieder"
2008-11-01," Der MSV Duisburg trennt sich von Trainer Bommer"
2008-11-01," Wolfsburger Glanzstück - Bremer Tiefpunkt"
2008-11-01," Barcelona und Lissabon im Achtelfinale - Pleite für Chelsea"
2008-11-01," Bremen blamiert sich gegen Panathinaikos Athen"
2008-11-01," Ein Erfolgsduo sorgt für Deja-vus"
2008-11-01," Frankfurt gewinnt, Dortmund enttäuscht, Hoffenheim führt"
2008-10-01," Bundesliga am Samstag abend und Sonntag mittag"
2008-10-01," Hoffenheim und Bayern nicht aufzuhalten"
2008-10-01," Chelsea stoppt Hulls Höhenflug"
2008-10-01," Fußball ist nicht nur Mathematik"
2008-10-01," Mainz siegt in Freiburg - Lautern wieder Tabellenführer"
2008-10-01," Ahlen und Fürth auf dem Vormarsch"
2008-10-01," Hoffenheim stürmt mit einer Gala an die Spitze"
2008-10-01," Kein Drang an die Spitze"
2008-10-01," 5:0 - Barca zaubert in Basel"
2008-10-01," Gedränge auf den guten Plätzen"
2008-10-01," Rostock schickt Koblenz mit 9:0 nach Hause"
2008-10-01," Argentinien und Brasilien auf dem Weg zu alter Souveränität"
2008-10-01," Hartes Spiel am Rio de la Plata"
2008-10-01," Schwere Gegner für deutsche Klubs"
2008-10-01," Hamburg feiert - Schalke zittert - München kriselt"
2008-10-01," Petric schießt den HSV an die Tabellenspitze"
2008-10-01," Neuer und Kuranyi retten Schalkes Remis"
2008-10-01," Trainer Luhukay entlassen - Sportdirektor Ziege übernimmt"
2008-10-01," Aufsteiger Hoffenheim setzt sich oben fest"
2008-10-01," Verblüffend, verwirrend, verstörend"
2008-09-01," Frankfurt weiter sieglos - Bayern weiter ratlos"
2008-09-01," Kaiserslautern neuer Spitzenreiter - 1860 weiter in der Krise"
2008-09-01," Cottbus gibt die rote Laterne ab"
2008-09-01," Hoffenheim und Wolfsburg machen's Bremen nach"
2008-09-01," Hamburg kommt langsam in Fahrt"
2008-09-01," Bayern wie eine Wiesn-Mannschaft"
2008-09-01," Ouvertüre mit Schönheitsflecken"
2008-09-01," SC Freiburg als Gewinner des Tages"
2008-09-01," Ein Gipfel der Gefühle und ein Hamburger Comeback"
2008-09-01," HSV auf der Überholspur"
2008-09-01," Klinsmanns erster Sieg"
2008-08-01," Bayern schlägt Hertha, Stuttgart gewinnt gegen Hannover"
2008-08-01," Pauli tanzt - Nürnberg kriselt - 1860 am Tiefpunkt"
2008-08-01," Erster Bundesligasieg für Klinsmanns Bayern"
2008-08-01," Subotic schießt Dortmund zum zweiten Auswärtssieg"
2008-08-01," Mainz, Lautern und Duisburg setzen sich ganz oben fest"
2008-08-01," Wolfsburg verpasst Platz eins - Remis auch in Köln"
2008-08-01," Mainz neuer Spitzenreiter - 1860 München mit Fehlstart"
2008-08-01," Freiburg springt auf Platz eins - Fürth ringt St. Pauli nieder"
2008-08-01," Berlin und Stuttgart feiern klare Auswärtssiege"
2008-08-01," Nürnberg startet mit Sieg - Ingolstadt überrascht Fürth"
2008-08-01," Eichner macht für Karlsruhe den Unterschied"
2008-08-01," Schalke mit Blitzstart an die Spitze"
2008-08-01," Vertreibt Vorarbeiter Labbadia die Kopfschmerzen?"
2008-06-01," Rippenbruch bei Frings, Probleme bei Podolski"
2008-06-01," Als Krisenmanager ins Gruppenendspiel"
2008-05-01," Kiel oben"
2008-05-01," ""Die Bundesliga wird wichtige Farbtupfer verlieren"""
2008-05-01," Tag der Tränen: Duisburg und Rostock steigen ab"
2008-05-01," Jena abgestiegen - Hoffnung für Kaiserslautern"
2008-04-01," Das war's: Bayern vor der 21. Meisterschaft"
2008-04-01," Mainz bleibt die Macht am Rhein"
2008-03-01," Gerhard Tremmel und der Feind mit den Argusaugen"
2008-03-01," Bremen nutzt Bayern-Blamage nicht"
2008-03-01," Hoffenheim setzt Höhenflug fort"
2008-03-01," Fürth imponiert - Lautern kommt nicht vom Fleck"
2008-03-01," HSV bleibt Bayern auf den Fersen - Bayer patzt"
2008-03-01," HSV bleibt Bayern auf den Fersen - Bayer patzt"
2008-03-01," ""Ein Trainerwechsel ist derzeit nicht denkbar"""
2008-02-01," Nach Remis gegen HSV: Offene Kritik an Bayern"
2008-02-01," Omodiagbes schlimme Verletzung überschattet den Spieltag"
2008-02-01," Ein großer Sprung und ein kleines Geheimnis"
2008-02-01," Bayern verärgern Beckenbauer - Sieg für Schalke"
2008-02-01," Bayern verärgern Beckenbauer - Sieg für Schalke"
2008-02-01," Sieger und Verlierer im Abstiegskampf"
2008-01-01," ""Freut euch, bei uns wird alles besser"""
2007-12-01," Das Ende der Glückssträhne"
2007-12-01," Schuster bleibt sich treu - Real wandelt sich"
2007-12-01," Bayern hoffen auf den Weihnachtsfrieden"
2007-12-01," 2:2 in Hoffenheim: ""Typisch Türker"""
2007-12-01," Bayern in der Krise - Bayer pirscht sich heran"
2007-12-01," Valerien Ismaël - das neue Lieblingskind"
2007-12-01," ""Wölfe"" vom Torwart-Theater verunsichert"
2007-12-01," Lehmann soll kein Thema werden"
2007-11-01," Der Fußball-Norden jagt die Bayern"
2007-11-01," Lions in Champagnerlaune"
2007-11-01," ""Das ist echt international"""
2007-11-01," Italien gegen Ultras - Vatikan soll helfen"
2007-11-01," Dreikampf statt Alleingang"
2007-11-01," Mister Nobody schießt scharf"
2007-10-01," Bayern torlos - HSV kommt heran"
2007-10-01," Milan und Madrid siegen - Liverpool und Valencia patzen"
2007-10-01," Karikatur eines Meisters"
2007-10-01," ""Löwen"" schwächeln"
2007-10-01," Einsame Spitze"
2007-10-01," Vorboten der neuen Zeit"
2007-10-01," Nur eine nationale Größe"
2007-09-01," Zwölf gegen Elf ist Bayers Chance"
2007-09-01," Lautern nun Vorletzter, Fürth verpasst Platz eins"
2007-09-01," Bayern-Stars sind auch nur Menschen"
2007-09-01," Auf Augenhöhe mit den Bayern"
2007-09-01," ""Emotionales Highlight"" für den OFC"
2007-09-01," Basketballer verpassen Überraschung nur knapp"
2007-09-01," HSV bremst die Bayern: Hoffnung für die Liga"
2007-09-01," HSV bremst die Bayern: Hoffnung für die Liga"
2007-09-01," Wehen schickt Aachen mit 3:0 nach Hause"
2007-08-01," ""Es klappt nicht"" Thurk muss bleiben"
2007-08-01," Liverpool, Lazio und Rangers sind dabei"
2007-08-01," Liverpool, Lazio und Rangers sind dabei"
2007-08-01," Schalke stolpert, Eintracht wird zum Bayern-Jäger"
2007-08-01," Eine bessere B-Mannschaft"
2007-08-01," Auch Amanatidis fehlt der Eintracht gegen Bielefeld"
2007-08-01," Fußball-Wunderland"
2007-08-01," Drei Traditionalisten und eine Unbekannte"
2007-08-01," Galindo kaum da und schon verletzt"
2007-07-01," Ein Kronprinz für die Business Class"
2007-07-01," Jones glaubt fest daran, endlich fit zu werden"
2007-07-01," ""Wo ich bin, ist alles im Lack"""
2007-06-01," Bayern jammern: ""Nur ein Rumpfteam"""
2007-06-01," Rostocker Sommertheater"
2007-06-01," FFC-Frauen feiern Meistertitel"
2007-06-01," Heimtückische Besucher und Herzklopfen in Paris"
2007-05-01," Augenthalers stillose Entlassung"
2007-05-01," ""Trainer Veh ist eine Wunder-Fee"""
2007-05-01," Kleine Größen, große Kleine"
2007-05-01," Stuttgart träumt und Schalke zittert"
2007-05-01," Stuttgart träumt und Schalke zittert"
2007-05-01," Das Schalker Endspiel in der verbotenen Stadt"
2007-05-01," Schlaudraff als Sündenbock"
2007-05-01," Trainer Funkel setzt auf Altbewährtes"
2007-05-01," Der Dreikampf geht weiter"
2007-05-01," Der Dreikampf geht weiter"
2007-05-01," Das ""Königsspiel"" um die Krone Klassenverbleib"
2007-04-01," Werder strauchelt - Gladbach erster Absteiger"
2007-04-01," Werder strauchelt - Gladbach erster Absteiger"
2007-04-01," Werder strauchelt - Gladbach erster Absteiger"
2007-04-01," Gladbach vor Abstieg - Ende der Bayern-Ära"
2007-04-01," Lautern hat Platz drei wieder im Blick"
2007-04-01," Träumen vom Porsche Carrera Cup"
2007-04-01," Weltmeister Italien in Demut"
2007-04-01," Bitter-süß"
2007-04-01," Meilenstein auf der ""Mission Schale"""
2007-04-01," Kapp & Co holen Silber"
2007-03-01," Trotz Comedyshow - Kickers haben nichts zu lachen"
2007-03-01," Ätzende Lungenzüge"
2007-03-01," Dieser Weg wird kein leichter sein"
2007-02-01," Närrische Liga"
2007-02-01," Ein Polizist getötet, 100 Verletzte, Spieltag abgesagt"
2007-02-01," Magath gefeuert, Bremen und Schalke feiern"
2007-01-01," Weg zum WM-Titel führt über Kroatien"
2007-01-01," Kampfansage der Slowenen"
2006-12-01," Eintrachts spätes Glück beim Jahresfinale"
2006-11-01," Doll gibt nicht auf, Stuttgart bleibt dran"
2006-11-01," Thomas Doll und der HSV - ein Bild des Jammers"
2006-11-01," Ein Klassiker unter ungewohnten Vorzeichen"
2006-11-01," Coup gegen Kuba"
2006-11-01," Gelassene Bremer und ein Schlager ohne Sieger"
2006-11-01," Kaka begeistert - Lyon und Real im Achtelfinale"
2006-11-01," Selbstbewußte Schmetterlinge"
2006-10-01," Schalke 04 enttäuscht auch in der Liga"
2006-10-01," Joker Guerrero erlöst den HSV"
2006-10-01," Im Stil eines Meisters"
2006-10-01," Wichtige Siege für Bayern und Werder"
2006-10-01," Nürnberg tritt auf der Stelle"
2006-10-01," Engländer deprimiert - Tschechen gestoppt"
2006-10-01," Slowakei setzt Zeichen, Trainerdiskussion in Spanien"
2006-10-01," Die königsblaue Volksseele kocht"
2006-10-01," Schalke auch von Leverkusen vorgeführt"
2006-10-01," ""Keiner sollte sich zu sicher sein"""
2006-10-01," ""Wir können stolz auf uns sein"""
2006-09-01," ""Die Spieler haben sich aufgeopfert"""
2006-09-01," Chelsea souverän, Liverpool macht's spannend"
2006-09-01," Zahlen und Fakten zur ""Königsklasse"""
2006-08-01," ""Wer sich nicht benimmt, der fliegt"""
2006-08-01," Pechvogel Thurk, Elfmeterheld Pröll"
2006-07-01," Bundesliga-Coup treibt Kurs der Premiere-Aktie"
2006-06-01," Für die Männer im Keller ist die WM ein Hörspiel"
2006-06-01," Polizei holt ""lange Leine"" bei Studentenprotesten ein"
2006-06-01," Nicolas Kiefer ohne Hemd und mit blutigen Knien"
2006-05-01," Regis Dorn sichert OFC den Klassenerhalt"
2006-05-01," FC Bayern wieder Meister - Endspiel zwischen Hamburg und Bremen"
2006-05-01," FC Bayern wieder Meister - Endspiel zwischen Hamburg und Bremen"
2006-04-01," Der ""Club"" feiert ein ""Wunderchen"""
2006-04-01," HSV setzt Bayern unter Druck"
2006-04-01," HSV stürmt Richtung Champions League"
2006-03-01," Lautern schöpft neue Hoffnung"
2006-03-01," Gladbach kommt dem Uefa-Pokal näher"
2006-02-01," Hamburg verkürzt Rückstand auf acht Punkte"
2006-02-01," Ballack sorgt für Vorentscheidung im Titelrennen"
2006-02-01," Ailton und Reinke schwer verletzt"
2006-02-01," Bayern sorgt sich um die schwächelnde Konkurrenz"
2006-02-01," Bayern sorgt sich um die schwächelnde Konkurrenz"
2006-01-01," Schalke stürmt den Betzenberg"
2006-01-01," Freiburg zurück auf den Aufstiegsplätzen"
2005-12-01," Rettig und Rapolder müssen gehen - Remis im Verfolgerduell"
2005-12-01," Abstoßende Szenen in den Fußball-Stadien"
2005-12-01," Abstoßende Szenen in den Fußball-Stadien"
2005-12-01," Abstoßende Szenen in den Fußball-Stadien"
2005-12-01," Sechs Monate Sperre für ""Löwe"" Vucicevic"
2005-11-01," Ein Abend ohne Sieger"
2005-11-01," Auf dem ""Betze"" ist der Teufel los, Neururer mit gelungenem Einstand"
2005-11-01," Bayern souverän, Nürnberg desolat, Hamburg müde"
2005-11-01," ""So Dicker, jetzt bist Du mein Mann"""
